UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment,VADER Score
42937,87889,New York,2020-04-12,"Today, you're going to hear more about how the COVID-19 pandemic is impacting the U.S. economy. @nytimes did a great job pulling together spending data to show the shift in consumer spending as a result of the pandemic. 
#COVID19 
https://t.co/PH2TB1AYN7",Extremely Positive,0.6249
42943,87895,"Texas, USA",2020-04-12,"So if you're able to donate masks, hand sanitizer etc. please keep your local CPS office #EssentialWorkers in mind. 

#coronavirus 
#COVID19",Extremely Positive,0.6705
42947,87899,Washington DC,2020-04-12,"Feel horribly for our #Italian allies stricken by #Covid_19, but . . . When do you think their prices will drop to move their unsold @AlfaRomeoUSA #Stelvio model? @AIADA_News https://t.co/15WLpi2NJO https://t.co/I7q77UoDia",Extremely Negative,-0.7184
42948,87900,Washington D.C.,2020-04-12,"There may be a case for mandating higher prices to incentivize greater COVID-19 testing, but the CARES Act provision is poorly targeted &amp; inefficient in that purpose. Could just give a windfall to some unscrupulous actors.

https://t.co/nlB5h7Nflb",Extremely Positive,0.7814
42949,87901,Chicago,2020-04-12,Consumer spending trends as impacted by COVID-19.  #consumerspending  #markettrends https://t.co/Na2rYHppQQ,Neutral,0.0
42951,87903,"Ohio, USA",2020-04-12,With simple modifications consumer devices used to treat sleep apnea could be converted into life saving ventilators for patients with COVID 19 according to a coalition that includes engineer emergency room doctors and critical care pulmonologists,Positive,0.25
42963,87915,"San Antonio, Texas",2020-04-12,"COVID-19ÃÂ 

By Maria Sicily Guido, 2020

""To Whom Do We Pray, Who Has The Cure.
Why Are The Grocery Stores
And Online Shopping Out Of StockÃÂ Of Most Musts, Of My Grocery List.

Why Are Our Elders Scared, And Yet Making Sure Everyone Is Wearing A Facemask.",Positive,0.1779
42966,87918,"Bay Area, California",2020-04-12,@peachisyummy @glennkirschner2 Hope he made it out of the grocery store ok lol... we need a little laughter in this horrific time and thank you Glenn for giving it to us. #alwayswearmask #Socialdistancing #6ft,Extremely Positive,0.7584
42973,87925,"California, USA",2020-04-12,"@Amazon will reportedly delay its annual Prime Day online shopping extravaganza due to concerns over COVID-19. Retail, #brickandmortar deals are still moving forward with @amazon4star @Reuters @CushWakeRETAIL @JeffBezos 
https://t.co/2EZODbbMCQ https://",Negative,-0.3182
42986,87938,Maryland,2020-04-12,"I will never take for granted just being able to casually take a walk or go to the grocery store for a few items again. When an introvert is severely under-stimulated you know it's bad 

#Covid_19",Extremely Negative,-0.7608
42988,87940,D.C.,2020-04-12,"Here's the line I'm waiting on, around the corner from the Giant supermarket where a worker tested positive for #coronavirus
and where I need to get a prescription

? https://t.co/a2KMFXNzBq",Positive,0.5574
42989,87941,"Boston, MA",2020-04-12,Via @Forrester Navigate To The New Norm: Insights From ForresterÃÂs Consumer + COVID-19 Research https://t.co/PIwHXSeTnw https://t.co/2h4VMoEA8F,Neutral,0.0
43006,87958,Illinois,2020-04-12,Food delivery drivers are in high demand amid the stay at home order but now there is a circulating targeting drivers warns,Negative,-0.2144
43007,87959,New York,2020-04-12,"You can help prevent the spread of #coronavirus by washing your hands with soap and water often. You should wash for at least 20 seconds every time, or use an alcohol-based hand sanitizer.

More ways to stay safe: https://t.co/Z6XDNQ1sdO https://t.co/lYYmbn8ejN",Extremely Positive,0.836
43011,87963,"California, USA",2020-04-12,"I donÃÂt think my kid is going to be too pleased when he sees all the Easter Bunny left him is antibacterial wipes, hand sanitizer, a roll of toilet paper, and $28 in cash. ??? 

#AloneTogetherÃÂ  #coronavirus #COVID19 #COVID?19 #COVID__19 #StayHomeÃÂ  #Easter2020",Extremely Positive,0.7941
43013,87965,Texas,2020-04-12,"99.9% effective against germs, bacteria, and viruses, our sanitizer keeps hands AND surfaces clean.
https://t.co/vaQrrA1Qaz
 #skincare #coronavirus #stayhome #staysafe #stayhealthy https://t.co/j25HCkfoz6",Extremely Positive,0.7003
43028,87980,New York,2020-04-12,Surge In Online Shopping Puts Warehouse Workers In Jeopardy: https://t.co/FBHY3wlYva   #Coronavirus,Negative,-0.4767
43037,87989,"Georgia, USA",2020-04-12,Avoiding SSA scams during COVID-19 via @FTC https://t.co/AOT7qXSled,Extremely Negative,-0.7351
43049,88001,"Colorado, USA",2020-04-12,"Excluding the volatile food and energy categories, so-called core prices fell 0.1%, compared with a 0.2% rise in February, impacted by COVID-19. Some prices are expected to rise in the next three months due to supply-chain bottlenecks.  https://t.co/xky8mem93k",Positive,0.2732
43054,88006,"New Yorker, dropped in Bmore",2020-04-12,"Looking for a list of small businesses to support with online shopping during #Covid_19 closures in @BaltimoreMD and beyond - drop any suggestions below
#Baltimore #Maryland",Positive,0.1531
43055,88007,New York,2020-04-12,Best thing to come out of covid 19 is gas prices.,Extremely Positive,0.6369
43062,88014,Maryland's 8th District,2020-04-12,"TOMORROW, 4/13, at 2PM: Join my #COVID19 consumer protection telephone town hall. I'll be joined by @BrianFrosh, @ConsumerWise Director Eric Friedman &amp; @FrederickCoMD Housing Program Manager Ryan Trout. RSVP: https://t.co/eqpTwul3eq. Or join by dialing 877-300-1219. https://t.co/Phvib95XQJ",Positive,0.5267
43072,88024,Western North Carolina,2020-04-12,Something is wrong here.  My local grocery store has a hard time keeping milk in stock. Farmers Battered By Food Glut As COVID-19 Shifts How America Eats | Zero Hedge https://t.co/VGr3739jVG,Negative,-0.5423
43076,88028,"Arizona, USA",2020-04-12,@MtgGuyDan ...supply is still inadequate to meet demand even though demand has been artificially crushed by the COVID-19 outbreak and the measures taken to control it. The implication is that prices are still not seeing any prospect of experiencing any do,Extremely Negative,-0.812
43085,88037,"Maryland, USA",2020-04-12,Consumer Shopping Habits During COVID-19 Crisis https://t.co/RGKGeqpdWD,Extremely Negative,-0.6249
43096,88048,Chicago,2020-04-12,"One way to deal with the toilet paper shortage...

#toiletpaper #ToiletPaperPanic #hilarious #jokes #joke #funny #coronavirus #CoronavirusOutbreak #CoronavirusPandemic #CoronaVirusUpdates #Quarantine #QuarantineAndChill #QuarantineLife #QuarantineChallenge #SocialDistancing #tech https://t.co/UVwn8B7fZt",Negative,0.0
43111,88063,Texas,2020-04-12,"Grocery store run READY ? 
6ftPLEASE #socialdistancing https://t.co/U49gQvSsVP",Positive,0.4995
43131,88083,"Oklahoma, USA",2020-04-12,"If you have to stand in line to buy groceries then wear a mask and carry hand sanitizer in your pocket and use it liberally.

Read more ? https://t.co/o3cf4fQOhl

#Virus #Pandemic #HandSanitizer #Coronavirus #Prepping #Preparedness #Foodstorage https://t.co/axNIWvAbgU",Positive,0.4939
43135,88087,New York,2020-04-12,"The reason why this Covid-19 stuff is so crazy for business owners big and small is because itÃÂs very hard to shift consumer habits and trends on a global scale.

Covid did this. ItÃÂs something you canÃÂt plan for.",Negative,-0.5872
43151,88103,"Fort Worth, TX",2020-04-12,"Since grocery stores are implementing #SocialDistancing with 1 way lanes &amp; special hrs for at risk populations, I propose special hours for those of us who know where stuff is in the store - this way I donÃÂt have to spend hours waiting 6 ft behind someone looking for molasses https://t.co/ee9xyZGrxP",Positive,0.5106
43155,88107,D.C.,2020-04-12,"""It feels like a war zone"": As more of them die, grocery workers increasingly fear showing up at work https://t.co/FZf7zhCxYM",Extremely Negative,-0.8678
43157,88109,New York,2020-04-12,"FDA updated guidelines for supermarkets, incl this NEW idea:

""asking employers to discontinue salad bars, buffets, and beverage service stations that require customers to use common utensils or dispensers.ÃÂÃÂ 

Genius. 

https://t.co/2frJpZ16Hl

https://t.co/Gh7e3G7NoS",Neutral,0.0
43159,88111,"Seattle, WA",2020-04-12,"@AngelFosuah @HaveHaf @davidpaulk @castillorocas 1/ My understanding of the matter is that some African people (not all) were found out not to abide by the quarantine rule (14 days) after arriving at China, and visited restaurants, clubs, supermarket etc.",Neutral,0.0258
43165,88117,San Diego,2020-04-12,"taradome22 and I got our #easterbasket ? #eastersunday #cloroxwipes #toiletpaper #bleach #handsanitizer #staysafe #coronavirus #socialdistancing @ San Diego, California https://t.co/JzqogmIACo",Neutral,0.0
43167,88119,Illinois,2020-04-12,"So while in the midst of the #coronavirus crisis, these mtherfkers are pursuing efforts to increase oil/gas prices.

In the matter of three weeks, the US slashed 16M jobs, this will compound their misery. 

This policy helps oil executives, not workers.

https://t.co/eWwtOOc1HA",Extremely Negative,-0.6908
43209,88161,"near Philadelphia, PA, USA",2020-04-12,"There's your answer, fishbulb. #toiletpaper #shortage #quarantine #coronavirus

https://t.co/1XU082eIih",Neutral,0.0
43215,88167,"San Antonio, TX",2020-04-12,also I think grocery stores would benefit from temporarily banning in-store shopping and move to all online to curbside and delivery. all these baggers and cashiers can become curbside shoppers and limit themselves and other customers from being exposed to covid-19.,Positive,0.4019
43216,88168,south carolina,2020-04-12,Who is raising money for the grocery store clerks. #Covid_19 #ResurrectionSunday #StayAtHome #EssentialWorkers,Neutral,0.0
43218,88170,Arizona,2020-04-12,"There's us: washing our hands,  using hand sanitizer, and wearing masks.
Then there's the crackhead outside of the pizza place: picking up every cigarette butt she can find on the filthy ground &amp; sticking them in her mouth. ? #drugsarebadmkay
#quarantine #covid19 #coronavirus",Positive,0.4939
43220,88172,"Phoenix, AZ ?",2020-04-12,Simulation Shows How a Cough Can Linger in a Supermarket for 'Several Minutes' | https://t.co/yPZU49tyZ6 https://t.co/ZTUkYh3dWv via @Newsmax #COVID19 #Coronavirus,Neutral,0.0
43237,88189,Florida ,2020-04-12,"Loathe Publix -  practically a monopoly in Florida

Managers acting like Nazi Youth

Yelling at customers ""ARROWS !""

AND they've RAISED prices during this crisis

HAVE PROOF

They do not listen or care

#Publix #coronavirus #CoronaVirusUpdate #CoronavirusPandemic #April2020 https://t.co/FEyZdT889e",Extremely Negative,-0.8589
43253,88205,New York,2020-04-13,"ÃÂThis is the sharpest decline in consumer spending that we have ever seen,ÃÂ said Luke Tilley, chief economist at Wilmington Trust. #Coronavirus  #Economy #Americans #GetWoke #GetSubscribed https://t.co/UM3WjikLxx    #CODVID19 https://t.co/U1aYlzHHya",Positive,0.5106
43259,88211,"Florida, USA",2020-04-13,Bernie s Emergency Health Care Guarantee Act would Require Medicare to pay all medical bills for the uninsured amp under insured until a COVID 19 vaccine is available Ban surprise billing  drug prices Cost 150 billion for 4 months 400 billion for 1yr Save lives,Positive,0.4404
43276,88228,Texas,2020-04-13,Have you been laid off due to the Coronavirus Or maybe your small business shut down Today the FTC kicks off a series of blogs with tips about handling the financial impact of the Learn more,Neutral,0.0
43281,88233,"Charlotte, NC",2020-04-13,"Join senior bankers from 7 Mile Advisors, in conjunction with @CarnegieMellon, on April 22 at 12:30pm EST for a virtual panel discussion that will cover an update on the current M&amp;A #market across the Technology, Software, Healthcare, and Consumer sectors. https://t.co/QnKCxeNRKm https://t.co/io2BE5ptW8",Positive,0.296
43285,88237,California,2020-04-13,Texans should feel safe ordering takeout or delivery It s a great way to support local businesses and lower demand on grocery stores FDA on food safety and on how to safely run essential errands,Extremely Positive,0.9186
43290,88242,"The Country, Virginia, USA",2020-04-13,"#Stimulusdeposit showed up today. And my grocery store had rubbing alcohol in stock. 

Good day in the apocalypse. 

#coronavirus #QuarantineLife #disinfectant",Positive,0.4404
43291,88243,"Waterville, Ireland Austin, TX",2020-04-13,"Hand sanitizer made here on the Skellig Coast! 

(If only it were 15 kilometers closer!) ? 

Thank you @SkelligSix18 
Giving a donation every time you use #SkelligCoast2kms hashtag AND making this! #SouthKerry #Ireland #coronavirus https://t.co/zJcL195VQS",Extremely Positive,0.8392
43295,88247,"Boca Raton, Florida",2020-04-13,touted an alcohol free hand sanitizer spray Turns out it s NOT considered effective against CDC recommends hand sanitizer with at least 60 alcohol h t,Extremely Positive,0.8336
43300,88252,Illinois,2020-04-13,If you guys are online shopping please understand that your typical 5 7 business days CAN be delayed due to COVID 19 Please don t be ignorant,Positive,0.1531
43312,88264,"SW Suburbs of Chicago, IL",2020-04-13,"How to make hand sanitizer? 

DON'T!

Leave it to the professionals. 

""YOU"" are not a professional!

#coronavirus #COVID19",Positive,0.6036
43324,88276,"Georgia, USA",2020-04-13,"Real ÃÂpeople of GeorgiaÃÂ.
In late 2018, Hurricane Michael destroyed billions of dollars of their crops. In 2019, Chinese tariffs strangled trade and prices. This year, COVID-19 is wreaking havoc on the fresh vegetable market before it gets started. #gapol  https://t.co/kCRPm3LwTt",Extremely Negative,-0.8519
43330,88282,"Madison, Wisconsin",2020-04-13,"""Keeping such workers healthy is part of the pandemicÃÂs complexity, as U.S. companies and government officials seek a smooth-flowing food-supply chain without causing panic over potential shortages and worker safety.""
https://t.co/l2idZ1lmUI",Extremely Positive,0.5862
